42479, 3907, 8864, 0, 10834, -121, 33, 4, 703
42489, 3908, 8871, 0, 10839, -147, 34, -59, 703
42519, 3911, 8876, 0, 10836, -322, 35, -143, 742529, 3912, 8868, 0, 10834, -313, 80, -218, 702
42549, 3914, 8866, 0, 10836, -276, 141, -236, 702
42579, 3917, 8867, 0, 10832, -542, -40, -1, 702
42599, 3919, 8872, 0, 10835, -535, 128, -92, 702
42629, 3922, 8878, 0, 10832, -374, 323, -175, 703
, 703
42649, 3924, 8872, 0, 10831, -299, 270, -116, 703
42679, 3927, 8870, 0, 10830, -306, 41, -14, 703
42699, 3929, 8877, 0, 10840, -323, -26, -12, 703
42709, 3930, 8871, 0, 10834, -319, -15, -57, 703
42729, 3932, 8869, 0, 10833, -353, -19, -96, 703
42749, 3934, 8872, 0, 10839, -350, 104, -197, 703
42819, 3941, 8874, 0, 10858, -305, 157, 0, 703
42839, 3943, 8875, 0, 10860, -273, 197, -119, 703
42869, 3946, 8883, 0, 10858, -133, 187, -178, 703
42879, 3947, 8869, 0, 10856, -138, 186, -269, 703
9, 8872, 0, 10859, -129, 141, -331, 703
42919, 3951, 8869, 0, 10854, -179, 59, -147, 703

42949, 3954, 8876, 0, 10850, -171, 80, -191, 703
42969, 3956, 886643019, 3961, 8855, 0, 10847, -170, 229, -221, 704
 704
43059, 3965, 8855, 0, 10842, -86, 432, -209, 704
43079, 3967, 8852, 0, 10846, -47, 556, -332, 704
43089, 3968, 8851, 0, 10851, -153, 491, -300,43099, 3969, 8858, 0, 10848, -213, 407, -280, 704
43109, 3970, 8860, 0, 10850, -218, 279, -163, 704
43159, 3975, 8860, 0, 10857, -286, 39, -84, 704
43169, 3976, 8854, 0, 10859, -286, 39, -84, 704
43199, 3979, 8863, 0, 10858, -224, 236, -156, 704
43249, 3984, 8857, 0, 10853, -245, 130, 24, 703
43279, 3987, 8866, 0, 10850, -165, 169, -47, 703
43299, 3989, 8862, 0, 10852, -132, 216, -185, 703
43379, 3997, 8875, 0, 10857, -80, 128, -155, 703
43399,  216, -147, 703
43449, 4004, 8886, 0, 10860, -127, 308, -207, 703
, 703
43489, 4008, 8893, 0, 10863, -170, 240, -96, 703
43499, 4009, 8880, 0, 10859, -186, 240, -118, 703
43519, 4011, 8893, 0, 10863, -166, 214, -200, 703
016, 8890, 0, 10856, -226,43599, 4019, 8889, 0, 10862, -331, 96, -126, 703
43639, 4023, 8899, 0, 10857,43679, 4027, 8899, 0, 10852, -180, 223, -55, 703
-116, 224, -113, 703
, -184, 162, -203, 704
43779, 4037, 8902, 0, 10848, -236, 118, -220, 704
43809, 4040, 8900, 0, 10843, -270, 111, -180, 704
43859, 4045, 8899, 0, 10841, -178, 208, -63, 703
 0, 10844, -250, 197, -60, 703
43879, 4047, 8890, 0, 10839, -242, 172, 6, 703
43899, 4049, 8895, 0, 10838, -296, 161, -2, 703
43919, 4051, 8893, 0, 10834, -312, 151, -8, 703
4053, 8895, 0, 10833, -274, 137, -59, 703
43969, 4056, 8906, 0, 10834, -205, 82, -21, 703
03
43989, 4058, 8897, 0, 10830, -195, 83, -83, 703
44009, 4060, 8902, 0, 144044039, 4063, 8902, 0, 10833, -225, 176, -130, 704
44049, 4064, 8905, 0, 10831, -200, 169, -165, 704
44059, 4065, 8905, 0, 10835, -186, 169, -170, 704
44069, 4066, 8899, 0, 10833, -229, 177, -123, 704
44199, 4079, 8901, 0, 10831, -248, 140, -152, 704
44209, 4080, 8905, 0, 10831, -236, 101, -145, 704
4, -244269, 4086, 8894, 0, 10833, -237, 187, -115, 703
44279, 4087, 8904, 0, 10838, -250, 197, -105, 703
44299, 4089, 8906, 0, 10836, -261, 186, -110, 703
44309, 4090, 8896, 044319, 4091, 8906, 0, 10834, -174, 169, -145, 703
44339, 4093, 8903, 0, 10840, -213, 197, -159, 703
44359, 4095, 8897, 0, 10839, -247, 205, -121, 703
44409, 4100, 8898, 0, 10836, -2
44439, 4103, 8911, 0, 10839, -200, 172, -146, 704
44469, 4106, 8910, 0, 10842, -199, 175, -139, 70444489, 4108, 8905, 0, 10840, -170, 147, -138, 704
44509, 4110, 8904, 0, 10839, -179, 182, -156, 704
1, -148, 168, -190, 703
44549, 4114, 8903, 0, 10835, -158, 175, -244, 703
44609, 4120, 8910, 0, 10839, -254, 186, -161, 703
21, 8911, 0, 10841, -255, 195, -126, 703
44689, 4128, 8904, 0, 10840, -74, 253, -207, 703
44719, 4131, 8905, 0, 10840, -79, 262, -165, 703
44739, 4133, 8902, 0, 10835, -114, 210, -170, 703
 8908, 0, 10840, -162, 173, 44779, 4137, 8909, 0, 10837, -181, 112, -126, 703
44789, 4138, 890944799, 4139, 8901, 0, 10833, -257, 83, -165, 703
44819, 4141, 8899, 0, 10835, -243, 142, -180, 703
44839, 4143, 8901, 0, 10829, -184, 106, -130, 703
44859, 4145, 8900, 0, 10833, -281, 41, -134, 703
44879, 4147, 8901, 0, 10828, -268, -21, -137, 703
 703
44899, 4149, 8905, 0, 10830, -270, 2, -96, 703
44919, 4151, 8902, 0, 10830, -313, 42, -69, 703
44939, 4153, 8895, 0, 10826, -214, 90, -97, 703
45009, 4160, 8896, 0, 10830, -243, 274, -55, 703
 -261, 274, -65, 703
703

03
45089, 4168, 8906, 0, 10832, -2826, -272, 189, -101, 703
45119, 4171, 8903, 0, 10829, -211, 106, -97, 703
94, 703
9, 4175, 8905, 0, 10826, -215, 11, -111, 703
45189, 4178, 8910, 0, 10828, -196, 52, -123, 70 703
45219, 4181, 8909, 0, 10831, -254, 84, -56, 703
307, 111, -60, 703
14, -52, 703

289, 4188, 8907, 0, 10830, -298, 263,45319, 4191, 8910, 0, 10829, -2845359, 4195, 8913, 0, 10830, -244, 150, -97, 703
45419, 4201, 8902, 0, 10832, -390, 86, -171, 703
45439, 4203, 8901, 0, 10835, -332, 147, -240, 703
45479, 4207, 8899, 0, 10835, -234, 186, -225, 703
 0, 10844, -245509, 4210, 8897, 0, 10835, -260, 187, -40, 703
45549, 4214, 8904, 0, 10844, -159, 220, -59, 745559, 4215, 8895, 0, 10838, -87, 236, -114, 703
45619, 4221, 8885, 0, 10841, -144, 129, -214, 703
 703
45699, 4229, 8879, 0, 10840, -224, 160, -40, 70345789, 4238, 8879, 0, 10843, -277, 185, -38, 703
45849, 4244, 845889, 4248, 8882, 0, 10840, -262, 208, -137, 703
 -192, 703
251, 8887, 0, 10833, -229, 239, -15445929, 4252, 8890, 0, 10832, -236, 232, -102, 703
4254, 8890, 0, 10834, -245989, 4258, 8888, 0, 10830, -164, 207, -136, 703
0, 10835, -179, 196, -198, 703
46019, 4261, 8885, 0, 10836, -165, 161, -213, 703
5, 0, 10836, -172, 116, -166, 703
46069, 4266, 8878, 0, 10834, -242, 76, -160, 703
, 8890, 0, 10838, -249, 102, -169, 703
46099, 4269, 8889, 0, 10836, -210, 112, -207, 703
46219, 4281, 8893, 0, 10841, -264, 228, -248, 704
46279, 4287, 8897, 0, 10840, -275, 214, -165, 704
46299, 4289, 8903, 0, 10841, -251, 259, -149, 704
90, 8907, 0, 10840, -281, 243, -46329, 4292, 8902, 0, 10840, -242, 232, -120, 703
46349, 4294, 8901, 0, 10840, -46409, 4300, 8904, 0, 10836, -196, 216, -185, 703
3
03
 -163, 703
46499, 4309, 8907, 0, 10840, -163, 145, -148, 703
46519, 4311, 8899, 0, 10843, -168, 187, -190, 703
46529, 4312, 8899, 0, 10843, -22746549, 4314, 8906, 0, 10843, -164, 193, -160, 703
46579, 4317, 8907, 0, 10844, -79, 112, -110, 703
46619, 4321,46629,46649, 4324, 8901, 0, 10837, -216, 148, -207, 703
46669, 4326, 8903, 0, 10838, -233, 96, -179, 703
46679, 4327, 8900, 0, 10839, -229, 122, -167, 703
6709, 4330, 8900, 0, 10835, -233, 102, -121, 703
46749, 4334, 8905, 0, 10832, -219, 174, -92, 703
155, -74, 703
339, 8903, 0, 10831,10827, -244, 186, -104, 704
46869, 4346, 8905, 0, 10830, -209, 164, -91, 704
46909, 4350, 8903, 0, 10830, -264, 223, -139, 704
6929, 4352, 8898, 0703
47019, 4361, 8894, 0, 10830, -158, 148, -124, 703
47079, 4367, 8906, 0, 10830, -152, 158, -190, 703
4833, -75, 360, -88, 703
47189, 4378, 8899, 0, 10838, -199, 284, -105, 703
 703
47239, 4383, 8902, 0, 10835, -222, 104, -147, 703
47289, 4388, 8906, 0, 10838, -297, 94, -199, 703

47309, 4390, 8902, 0, 10838, -274, 125, -184, 703
47409, 4400, 8904, 0, 10844, -289, 289, -8, 703
47419, 4401, 8903, 0, 10846, -284, 268, 58, 703
, 703
47459, 4405, 8906, 0, 10845, -274, 327, 30, 703
8903, 0, 10844, -230, 301, -10, 703
 10847, -248, 107, -65, 704-232, 108, -40, 70447579, 4417, 8913, 0, 1085147609, 4420, 26, 8882, 0, 10844, -241, 10647699, 4429, 8869, 0, 10844, -249, 161, -93, 47739, 4433, 8857, 0, 10843, -304, 45, -27, 703
7759, 4435, 8843, 0, 108403
703
79947809, 4440, 8827, 0, 47819, 4441, 8826, 0, 10838, -582, -142, 58, 70347829, 4442, 8827, 0, 10848, -567, -95, 153, 703
703
47859, 4445, 8829, 0, 108444, -453, 113, 84, 703
47899, 4449, 8827, 0, 10846, -392, 113, -107, 703
231, -82, 703
447959, 4455, 8844, 0, 10857, -344, 336, -72, 703
 144, -176, 703
47999, 4459, 8851, 0, 10854, -250, 76, -371, 703
461, 8859, 0, 10852, -120, 116, -417, 703
48049, 4464, 88690, 10850, -34, 207, -251, 703
33
48099, 4469, 8875, 0, 10850, -136, 254, -268, 703
48139, 4473, 8866, 0, 10841, -143, 199, -236, 7038869, 0, 10845, -280, 57, 3, 703
8169, 4476, 8870, 0, 10843, -280, 57, -25189, 4478, 8858, 0, 10849, -264, 66, -120, 703
-322, 70348249, 4484, 8861, 0, 10851, -156, 465, -272, 703
, -116, 444, -227, 703
8869, 0,48339, 4493, 8867, 0, 10869, -7, 158, -147, 703
0873, -78, 100, -148,48379, 4497, 8877, 0, 10875, -36, 91, -138, 703
8389, 4498, 883, 48439, 4503, 8894, 0, 10874, -153, 123, -233, 703
85, 78, -135, 703
, 57, -152, 703
484948509, 4510, 8900, 0, 10870, -269, 113, -206, 703
48519, 4511, 8897, 0, 10865, -200, 154, -246, 703
48539, 4513, 8903, 0, 10864, -65, 225, -299, 703
48559, 4515, 8902, 0, 10863, -16, 243, -271, 703
48579, 4517, 8903, 0, 10869, -148, 134, -190, 703
91, 703
 8905, 0, 112, -237, 703
, -255, 703
48669, 4526, 8901, 0,448719, 4531, 8908, 0, 10852, -240, 248, -61, 703
 -260, 264,48759, 4535, 8896, 0, 10856, -266, 220,48779, 4537, 8897, 0, 10849, -307, 144, -70, 703
-31, 703
48829, 4542, 8898, 0, 10848, -221, 113, -78, 70310844, -226, 126, -99, 70348859, 4545, 8899, 0, 108474546, 8902, 0, 10851, -229, 118, -187, 703
48879, 4547, 8893, 0, 10848, -212, 163, -222, 703
3
48919, 4551, 8903, 0, 10847, -166, 179, -187, 703
, 703
, -181, 703
448999, 4559, 8901, 0, 10846, -200, 140, -226, 703
49019, 4561, 8905, 0, 10844, -180, 169, -213
-144, 169, -208, 703
49049, 4564, 8901, 0, 10848, -250, 155, -168, 703
49069, 190, -174, 703
8904, 0, 10848, -258, 237, -170, 703
49139, 4573, 8897, 0, 10846, -242, 2905, 0, 10848, -262, 49269, 4586, 8909, 0, 10846, -287, 107, -136,65, 703
4 200, -108, 703
49339, 4593, 8915, 0, 10849, -166, 164, -105, 703
349, 4594, 8905, 0, 1049369, 4596, 8912, 0, 10851, -184, 231, -4 4599,  139, -200, 703
49439, 4603, 8911, 0, 10852, -214, 138, -191, 703
49459, 4605, 49469, 49479, 4607, 8914, 0, 10849, -275, 120, -37, 703
03
49519, 4611, 8914, 0, 10852, -177, 166, -26, 703
9529, 4612, 8916, 9569, 4616, 8909, 0, 10 -193, 114, -202, 703

 8904, 0, 10849689, 4628, 8910, 0, 10840, -209, 177, -145, 703
49709, 4630, 8907, 0, 10843, -213, 184, -113, 703
9719, 4631, 8898, 0, 10842, -204, 149749, 4634, 8908, 0, 10840, -187, 193, -56, 703
449789, 4637, 703
203, 82, -79, 703
49899-191, 703
49929, 4652, 8907, 0, 10842, -221, 154, -1 -158, 205, -168, 703
655, 8900, 0, 10842, -175, 150, -129, 703
49989, 4658, 8909, 0, 10844, -152, 185, -231, 703

10844, -209, 126,50099, 4669, 8907, 0, 10847, -263, 115, -161, 703
50129, 4672, 8908, 0, 10846, -228, 172, -139, 704
0, 10848, -244, 150149, 4674, 8903, 0, 10842, -238, 207, -123, 704
, -220,0168, 50229, 4682, 8908, 0, 10848, -199, 193, -188, 703
140, -242, 703
9,267, 703
, 10852, -193, 50349, 4694, 8902, 0, 10851, -211, 138, -202, 703
, -185, 190, -201, 703
 4699, 8913, 0, 10854, -201, 50409, 4700, 8909, 0, 10852, -214, 158, -202, 703

-252, 703
50459, 4705, 8908, 0, 10850, -102, 153, -226, 70350499, 4709, 8909, 0, 10850, -215, 129, -158, 703
, 112, -151,50529, 4712, 8904, 0550559, 4715, 8909, 0, 10847, -154, 95, -166, 702
0849, -211, 148, -112, 703
722, 8910, 0, 10840, -215, 160, -107, 703
3
5073 132, -86, 703
50789, 4738, 8910, 0, 10846, -249, 261, -231, 703
50829, 4742, 8912, 0, 10844, -225, 197, -200, 703
50859, 4745, 8908, 0, 10847, -205, 215, -170, 703
7, 8912, 0, 10840, -159, 176, -1956, 0, 10842, -207, 158, -179, 703
- 4750, 8912, 0, 10847, -178, 1349, 4754, 8909, 0, 10846, -172,, 703
50979, 4757, 8912, 0, 10846,989, 4758, 8913, 0, 10847, -260, 80, -51029, 4762, 8902, 0, 10848, -295, 136, -145, 703
5069, 4766, 8915, 0, 105, 0, 10850, -51149, 4774, 8913, 0, 10846, -226, 226, -184, 703
51179, 4777, 8911,5, 703
, 10850, -323, 8, -51219, 4781, 8917, 0, 10847, -437, -81, -113, 703
-64, 703
5148, 36, 703
1329, 4792, 51369, 4796, 8857 51703
 4800, 8858, 0, 10851, -333, 162, -195, 7, -278, 191, -51449, 4804, 8868, 0, 10848, -252, 316, -263, 703
, 377, -284, 703
5255, 253, -82, 703
11, 8877, 0, 10851, -352, -322, 166, -92, 70251569, 4816, 8893, 0, 10854, -152, 96, -166, 701589, 4818, 5, -221, 751629, 4822, 8895, 0, 1053
689, 4828, 897, 0, 10849, -122, 166, -256,51719, 4831, 8897, 0, 10850, -105, 15764,37, 8903, 0, 10844, -248, 204, -259, 703
5 -223, 256, -412, 703
45, 8905, 0, 1084251929, 4852, 8910, 0, 10847, -218, 401, -232, 703
158, 703510, 0, 10850, -102, 473, - 703
551979, 4857, 8908, 0, 10848, -141, 4151999, 4859, 8918, 0, 10854, -153, 327, , 8915, 0, 10861, -18571, -37, 703
03
598, 17, 703
52149, 4874, 8917, 0, 10867, -240, 256, -168, 703
867, -166, 125, -18652219, 4881, 8900, 0, 10863, -262, 195, -110, 703
862, -258, 1086, 8898, 0, 10864, -244, 77, -113, 7032289, 4888, 8901, 0, 10861, -288, 52, -64, 703

7, 88, -23, 703
52339, 4893, 8906, 0, 10857, -243, 124, -2369, 4896, 8900, 0, 10856, -24, 703
52429, 4902,52439, 4903, 8, 4906, 8900, 0, 1085452489, 3
0, 703
559, 4915, 8898, 0, 10851, -145, 150, -88, 703
5 703
 0, , -179, 703
8908, 0, 10853, -20156, 703
703
52739, 4933, 8906, 0, 10848, -240, 105, -92, 703
5252799, 4939, 8911, 0, 10850, -94, 246, -257, 203, -158, 703
52869, 4946, 4, 0, 10853, -192, 134, -148, 703
5913, 0, 10858, -169, 142,5291, -106, 704
353019, , 156, -8924, 0, 10863, -230553119, 4971, 8913149, 4974, 8911, 0, 10858, -150, 143, -192, 703
3159, 4975, 8914, 0, 10861, -210, 116, -210, 703
180, 129, -195, 703
, 85, -156, 703
,53229, 4982, 8910, 0, 10856, -205, 62, 53259, 4985, 8920, 0, 10854553339, 4993,  704
, 82, - 5000, 8905, 0, 10853, -225, 78, -109, 704

-183, 7, 703
53459, 5005, 8914, 0, 10853, -2253489, 5008, 8910, 0, 10854, -235, 75, -175, 703

151, 703
62, -16, 639, 5553679, 5027, 8911, 0, 1085228, 8904, 0, 10853, -217, 208, -222, 703
3699, 5029, 8910, 0, 10852, -239, 230, -214, 703
, 10850, -313, 196, -120, 703
3739, 5033, 8911, 0, 10852, -290,53759, 5035, 8906, 0, 10848, -268, 159, -128, 703
06, -154, 703
53799, 5039, 8909,3108, -27,53849, 5044, 8916, 0, 10854, -276, 137, -42, 703
53879, 5047, 8913, 0, 10852, -222, 152, -25, 703
, 8909, 0, 10855, 148, -160, 703
59540132, -175, 703
 123, -211, 703, 81, -167, 703
03
54159, 5075, 8902, 0, 10851, -147, 86, -310, 703
8904, 0, 10855 754259, 5085, 8890, 0, 10851, -223, 235, -599, 5089, 8882, 0, 703
91, 888
1
, 0, 1,4369, 5096, 8873, 0, 10857, 5548871, 0, 1409, 5100, 8873, 0, 1054449, 554479, 5107, 8876, 0, 10853, -218, 159,54489, 5108, 8872, 0, 10851, -198, 160, -106, 703
54509, 51151, 703
70315
4619, 5121, 887 -249, 172, -119, 7510854, -234, 211, 98, 207, -163, 703
-186, 703
854, -208, 232, -175, 703
, 10854, -202, 219, -14738, 8859, 0, 10857,
 -255, 195, -231, 703
454849, 5144, 8867, 0, 10860, -270, 179, 549195, 704
55059, 5165, 8894, 0, 10863, -262, 260, -219, 702
, -243, 211, -217, 755109, 5170, 8885, 0, 10860,49, 5174, 8892, 0, 10862, -17055169, 5176, 8896, 0, 10860, -196, 88189, 5178, 8894,0854, -200, 27, -03
 -211, 23, -5209, 5180, 8896, 0, 1055896,, 0, 10854, -264, 163,55299, 5189, 8911, 0, 10851, -269, 156, -30, 703

0848, -150, 125, -18, 0, 10852, -176, 133,35409, 6, 703
555519, 5211,5529, 5212, 8905, 0, 108555569, 5216, 8907, 0, 10850, -162, 71, -154, 70355712, 0, 108555, -199, 113, -196, 703
223, 8909, 0, 10856, -289,5 5225, 8916, 0, 10852, -25669, 5226,, 10853, -66, 243, -222, 703 70210, 25759, 5235, 8919, 0, 1 0, 108555588, 146, -66, 702
55909, 5250, 8910, 0, 10864, -182, 154,55929, 5252, 8914,55959, 5255, 8918, 0,55969, 5256, 8915, 0, , -58, 703
56069, 5266, 8909, 0, 10856089, 5268, 8914, 0, 10864, -181, 233, -170, 7 6129, 5272, 8913, 0, 10866, -175, 143, -249, 703
10862, -153, 136, -2, 6, 10861, -271,50, -66, 703
56289, 5288, 8903, 0, 10855, -303, 138, -18, 7056319, 5291,146, -1, 703
6359, 5-150, 703
6409 -200, 703
419, 5301, 8895, 0, 10851,, -146, 704
857, -220, 190, -146, 704
656529, 5312, 8888, 0, 10856, -268, 112, -9355-56-14, -192, 0,, -4  5331, 8871, 56729, 5332, 10,6779, 5337, 8875, 0, 10861, -346, 90, -349, 703
05332, 313, -250, 758610856, -317, , 8888, 0, 10860, -210, 174, -206, 7003
, 5360, 8874, 0, 10854, 7, 0, 10859, -160, 9, 5363, 8870, 0, 7049, 5364, 8870, 0, 10856, -166, 163, -1653, 703
0, 1052, -134,9 0, 10850, -71, -217, 106, -158, 7035203, 210, -75, 7 1847, -231, 315, -54, 8848, 0, 10842, -23134, 703
57 -236, 143, 5, 703
394, 8859, 0, 10844, -258, 109, -27, 704
9
73794
769, 151840, -79, 5407, 8856, 0, , 5409, 8861-209, 116, -0, 10837,717, 15150, 10835, -195,7,5427, 8881, 0, 10834, -2709, 5430, 8874, 0, 10835, -236,  -40, 703
20, 127, -41, 59, 5435, 8885, 0, 10836, -226,8, 129, -143, 703
577799, 5439,4, -223
748, 192, -121, 703
7, -190, 210,
37869, 5446, 8886, 0, 10844, -142, 191, -15757899, 5449, 8881, 0, 10847, -129, 146, -94, 703
703
57939, 5453, 8886, 0, 10843, -129, 132, -184, 703
205, 703
 5456, 8881,9, 54686, 0, 10842, -29 -3, 703
8 703
539, -207, 174, 41, 703
58139, 5473,197, 76, 12, 58179, 5477, 8891, 09, 5484, 8891, 0, 10839, -226, 1518319, 5491,240,108428399, 5499, 8896, 0, 10838,50842, -202, 130, -83, 90, 0, 10841,58459, 5505, 8892, 0, 10840, -135, 190, -162, 703
1, -1831, -704
 199, -249, 704
858, 51137, -158629, 5522, 8897, 0,
6669, 5526, 8, 85, 0, 10850,8739, 5533,6, 8898, 0, 184, 132, -117, 703
 133, -122, 703
155, 703
5, 8896, 0, 10855168, 703
4, 5547, 8904, 0, 10856,58899, 5549,5
8949, 0, 10857, -236, 161, -73, 75 -35, 704
59049, 5564, 8899, 0, 10850, -432, 163, -15, 704
, 10852, -412, 190, -17, 70898 109, 5570, 8905,0854, -212, 147, -63, 704
59129, 5572, 8899, 0, 10851, -254, 142, -62, 703
 0, 10855, -226, 163, -15269, 5586, 279, 5587, 8880, 0, 10852, -184, 5589, 8873, 0, 10849, -209, 35, -189, 7049 -140, -73, 703
, -50, 703
7, 0, 10842,159379, 5597, 8857, 44, 703
945845, -449, 56, 169, 70394499, 5608, 8833, 0, 1089499, 5609, 8835, 0, 1084 5, 5612, 8844, 0, 10851, -32535, 7035609, 5620, 8841, 0, 1084
99, -242, 703
55, , 10860, -2, 226, -497, 703
10849, 559749, 5634, 8845, 0, 10852, -154, -63, -85, 703
57, 10857, -74,  8863, 0, 101, -7789839, 5643, 8852, 5985988
 867, 0, 10949, 5654, 8869, 3 -311, 152, -060039, 5663, 8888, 0, 10861, -364, 61, -91,4, 89, -236, 704460119, 5671, 8902, 0, 10860, -147, 161, -173, 703
5, -208,248, 212, -175, 70309
219, 56-197, 703
604, 0, 10859, -255, 60603
076, 703
0648, 6419, 5701, 8903, 0, 1080896-362, 199, -157, 703
489, 5708, 8914,619, 5711,,6
, 10854, -129, 235, 703
60629, 572 10855, -135, 6660689, 5728, 8908, 0, 1085, 0, 1085 10844, 10759,5,-44, 703
9, 703
0, 8903, 0, 10845,0839, 5749, -237, 219, 1, 786 60959, 5755, 89093
, -29, 202, -210, 71, 5763, -247,0, 703
69, 5766, 5, -85361099, 57616611189, 5778, 8903, 0, 12696221, 162, -144, 703
7668156, 703
6421, 212, -8379, 5797, 8911, 0, 10866, -480, 1938, 8906,, 1904, 0, 10 69, -44, 703
1429, 5802, 8914, 0,61439, 5803, 8910, 0, 10864, -377, 35, -134, 70370661489, 580819661539, 5813, 8910, 0, 10861, -276, 42, -134, 703
1 -252, 21, -90, 70861589, 5818, 8896, 0, 10858, -212, 204, -7, 703
,1629, 10860,27, 8889, 0, 10861,89, 582-77, 703
7-129, 703
, 68 5836, 8888, 0, 10864, -237, 295, -196, 703
17770665, -133, 703
0, -61849, 5844, 860, 10861, -22661919, 561949, 5854, 8881, 0, 10859, -441, 1, 5858, 00703
3,6 5869, 8880, 0, 10864, -315, 140, -85
, -261, 120, -2169, 5876, 8873, 0, 10872, -228, 5856, 0, 162229, 5882, 8854, 0, 10876, -214, 122, -88, 703
56,032, -191, 703
228662339, 5893, 8856, 0, 10870, -1023062439, 5903, 8847,62459, 5905, 8839, 0, 10863, -249, 163, -146, 703
2499, 5909, 8840, 0, 10864, -23
62376, -150, 704

25, -188, 704
6609, 5920, 8836, -308, -40, -37, 7045-199, 191, -187, 7036
 -96, 703
2 -5462, 703
, 0, 10872, -1293, -203, 7
0, 62 0,58, 69, -155, 703
2-6,262628 10881, -217, 13-107, 703
909, 5950, 8871, 0, 10877293, 70368 6, 139-123, 71079, 5967, 8890, 0-267, 221, -125, 73
, 139, -53, 7038, -246, 9, 5981,623279, 09, 5990, 8897, 0,5993, 8900, 0, 10874, -239, 10880, -6-191, 186341, 0, 10870, -258, 175, - -270, 131, -96, 703
6, 6012, 886549, 6 -174, 186, -130, 76, 0, 10866, -267, 128, 3 6025, 8902, 0, 10864, -63669, 5,63749, 6034, 8902, 0, 1759, 6035, 8900, 0, 1086040, 8896, 0, 10108, 74, -487, 70363859, 6045, 8910, 0, 10863, 195, -15, -622, 706, 703
9163939, 6053, 8907, 064019, 6061, 8904, 0, 10873, 173, -95, -1004, 703
4, 0, 10870, 19064049, 6064, 8908, 0, 10872, 219, 72, -1155, 703
911, 0, 10877, 1696074, 8917,-1023
4 8
5, -198, -381, -172, 7099, 892 -10, -34, 703
469, 6106, 8925, , 309, 92, 704
64569, 6116, 8934, 0, 108, 764619, 6121, 8925, 0, 64646 704
 0, 10873, -998, 725, -6, 704
76473, 2283,6
439, 6143, 8927, 0, 108778929, 0, 1084, 6149, 8935, , 8
704
 8954, 0, 10903, -19 0, 1046, 704
7, -7795069, 6166, 89665089,6
220, 174, 8927, 0, 10884, -11596175, 8917, 0, 10880,083, -430, 703
65-83, 5209, 6180, 8916, 9, , 704
 10868, 98, -583, 
2, -116, -549, 344,-577, 375, 704
5, 0, 10880, -392, -633, 558, 704
 566, 65, 6193, 8922, 0, 10897, -510, -643, 490, 706195, 8926, 0, 160, 10904, 823, -718, -436 73
89, -138, 703
607, 685, 141, 91703
,8930, 0, 10901, 1253, 6264
565739, -965699, 621, 8923, 0, 10906, 6, 8932, 0, 165839, 6243, 8927, 0, 10900, 444, 463, -899, 703
0898, 548, 965, -11590952, 8924, 0, 10894, 364, 2969, 6256, 8928, 0, 10891, 536, 419, 242,   01, 703
 
 6266, 89619 6273, 89666199, 6279, 8928, 0, 10888, 180, -662, 254, 703
6, 118, 703
,121, 704
80, 0, 17 704
, 487, -831, 704
302, 8936, 0, 10880, -664303
, 0, 10874, -5479, 6307, 8933, 0, 10874, -508, 89, 6313, 8930,, 0870, -46, -69, -370, 5971, 166, -372, -411, 703
-4576 8923, 0, 10871, -89, 6629, 63
6 6326, 8926, 0, 10865, -523, 70, -754, 703 -543, 96,68, -385, -91, -584, 703
9, 6336, 8916, 0, 10930, 108 -342, 64, -452, 7036829, 6342, 8931, 0,879, 6347, 8929, 0, 10 315, -73, 703
899, 6 60870, -355, 555,, 6353, 892, 703
03
7039, 6363, 8920, 0,6, -359, 703
 6372, 704
67179, 6377, 8924, 0, 10864, -256, 261, 
, 342, -304, 70367, 6390, 8913, 0, 703
 8911, 405, -571, 703
6 640 10868, -258, 910, 0, 1-254,6791411, 256, 12, 703
7589, 6418, 8897, 0, 108866, 114, -153, 703
62, 0, 10896, -169,703
7699, 6429, 8869,52, -67739, 6433, 88,700,67779, 6437, 8877, 0, 10893, -199, 347, 667859, 6445, 880, 0, 1, 10886, -167899, 6449, 8891, 0, 10883,  703
10866, - 62, -9, 0, 1068009, 660029, 6468039, 6463, 8910, 0, 10872, -433, 278, -261, 703
6-422, 294, -277, 703
232, -276, 703
67, -4579, 6467, 8914, 0, 10870, 8, -320, 703
8907, 0, 66 6474, 8905, 0, 10869, -137, 275, -368159, 6475, 8904, 0, 10864, -197, 26 6477, 8904, 0, 10869, -104, -18 0, 10872, 44, 444, -114, 7 26, 644, -2437, 0, 10903, -66, 558,6,9, 8339, 6493, 8927,486, -240, 703
399, 6499, 8927, 96 0, 10913, -99, 400, 67060, 10907, -174, 212, -299, 70489, 704
, 8910, 0, 109068539, 6513, 8904, 0, 10912, -143, 51, -308, 704
6-262,86619, 68904, 0, 10904, -1858, 6524, 8911, 0, 10900, -114,192, 70, 10900, -68699,, 6531, 8903, 0, 10897, -3
69, 65, 19849, 6544, 891859, 6545, 8913, 0, 108
88879, 6547, 8914, 0, 10890, -243090, -278,04
2, 247, -120, 704
, 8912, 0, 10891, 04
78, 4
